it12	1.1208	07/02/2018 13:21:37	Dico pucu lentamente	u	62.4244	96.3960	95.5701	80.2377	84.8865	85.0306	57.0387	-11.8737	11.7424	39.9839	-17.3500	*	*	35.7248	-14.9426	34.1659	-12.3886	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.5611	-6.3035	6.9189	-5.5543	4.0485	-3.5733	0.8821	-1.0360	-2.4291	0.9013	-6.0483	3.1342	-10.0728	5.7791	-14.9911	9.9970	-19.8843	12.8274	-24.1641	13.3536	-28.0282	12.6206	-31.1321	10.3429	-33.0513	6.2372	-32.8069	-0.6454	-30.7395	-9.1031	-29.4243	-15.5395	-29.1607	-20.0437	-29.4963	-23.4946	-30.2090	-26.3259	-31.3590	-28.6216	-33.0791	-30.4026	-35.1917	-31.9320	-36.4888	-34.0778	-37.2814	-36.5114	-37.2379	-39.3335	-36.9025	-42.1626	-36.7252	-44.7798	-37.4344	-46.9572	-37.8141	-49.2321
it12	1.1442	07/02/2018 13:21:37	Dico pucu lentamente	u	65.0752	104.0728	104.3149	81.9359	76.2238	76.7324	56.7322	-14.0097	13.9852	*	*	*	*	36.3396	-13.6823	35.3035	-9.7703	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.2033	-2.1210	9.4729	-3.2995	6.7073	-2.6715	3.6898	-0.5270	0.4858	1.4021	-2.7973	2.6718	-6.3862	4.4631	-10.8205	8.2583	-15.9464	12.7252	-20.8758	15.3047	-25.3146	15.8982	-28.5579	13.6671	-31.3102	10.6593	-32.4986	5.3487	-31.6166	-2.3840	-30.4526	-9.4851	-28.9084	-16.1668	-29.0011	-20.2214	-28.6964	-24.3095	-29.2973	-27.1767	-31.0774	-28.8620	-32.4145	-30.9216	-34.4271	-32.4767	-34.6066	-35.2979	-35.8417	-37.3573	-36.0347	-39.9711	-35.9250	-42.6268	-36.6306	-44.8197	-36.7782	-47.2008	*	*
it12	1.1676	07/02/2018 13:21:37	Dico pucu lentamente	u	67.2129	87.5748	88.6255	83.6875	63.1554	63.7767	56.2933	-15.5676	15.4992	42.4245	-13.2937	*	*	37.7105	-10.8717	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.2239	-0.7046	9.3992	-0.7899	6.5268	-0.2128	3.3843	2.0685	0.1685	3.3545	-3.2161	4.6855	-7.1184	7.3433	-11.5295	10.6095	-16.6253	14.6642	-21.4742	16.7995	-25.8068	16.9866	-29.1384	14.8138	-31.6335	11.2339	-32.2299	4.9167	-31.6301	-2.3643	-29.2301	-11.1124	-27.9905	-17.2831	-27.0577	-22.3837	-27.2691	-25.7638	-28.8344	-27.6086	-31.4171	-28.5719	-33.5121	-30.0644	-35.2870	-31.8640	-34.9233	-35.0926	-35.1373	-37.7712	-34.6373	-40.7116	-35.2517	-42.9465	-35.6490	-45.2341	-36.5722	-47.2773	*	*
it12	1.1910	07/02/2018 13:21:37	Dico pucu lentamente	u	69.2490	56.0022	57.4596	85.0748	51.2314	51.6125	55.9084	-13.4051	13.6074	44.3601	-10.0766	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.2266	-0.5206	9.3640	0.4112	6.3797	1.7908	3.1600	3.9736	-0.2117	5.6936	-3.7569	7.2863	-7.6093	9.2742	-11.6454	10.9938	-16.3995	14.0194	-21.1377	15.9589	-25.4013	16.0898	-28.9809	14.5027	-31.6358	11.2381	-32.5718	5.4664	-31.4817	-2.5811	-29.0637	-11.3340	-27.3775	-18.0286	-28.3064	-20.9943	-29.1282	-23.8697	-30.6596	-25.9054	-30.8449	-29.0606	-32.0059	-31.2407	-34.1294	-32.6888	-35.0857	-34.9874	-35.3535	-37.6441	-34.1518	-40.9688	-33.7261	-43.6710	-34.0182	-45.9225	-35.6540	-47.6182	-37.1925	-49.4323
it12	0.9519	07/02/2018 13:21:41	Dico poto lentamente	o	64.8138	21.6631	21.2503	69.2269	-28.7233	29.6445	59.7706	6.1704	6.1970	42.6769	-12.8741	40.3168	-11.6182	*	*	36.2612	-7.5662	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.8915	-3.4812	12.1864	-3.2771	9.4417	-2.2346	6.5927	-1.1110	3.6812	-0.4535	0.7993	-0.5267	-2.0978	-0.6915	-4.9959	-1.0055	-8.1692	-0.5335	-11.6453	0.4418	-15.2416	1.2281	-19.1682	2.3047	-22.6964	2.0873	-26.2181	1.6090	-29.1350	-0.0593	-31.5640	-2.4609	-34.1673	-4.5401	-36.7770	-6.5978	-38.0456	-10.1579	-38.2812	-14.5437	-37.4467	-19.5720	-37.5059	-23.3711	-37.5376	-26.9209	-37.3415	-30.4002	-36.8958	-33.8140	-38.1794	-35.9838	-40.0959	-37.8190	-39.7078	-40.8303	-38.6531	-43.9659	-37.2597	-47.0220	*	*
it12	0.9753	07/02/2018 13:21:41	Dico poto lentamente	o	65.5058	32.7369	32.2358	68.8259	-5.5575	6.4806	59.8924	3.1513	3.4266	43.3502	-11.7551	40.0488	-12.1115	37.1429	-12.0354	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.0445	-0.8674	12.2039	-2.0756	9.4243	-1.6448	6.5749	-0.8680	3.6812	-0.4535	0.7740	-0.3711	-2.0837	-0.7593	-4.9770	-1.0795	-8.0864	-0.8079	-11.3864	-0.2977	-14.9229	0.4319	-18.8266	1.5493	-22.5594	1.8166	-26.2462	1.6590	-29.3633	0.3079	-32.0971	-1.6823	-34.6680	-3.8735	-36.9819	-6.3487	-38.3250	-9.8469	-37.7625	-15.0722	-36.5874	-20.3738	-36.3760	-24.3362	-36.5736	-27.6737	-37.8648	-30.0273	-38.8783	-32.5289	-39.5141	-35.1996	-39.6569	-38.0516	-39.3539	-40.9984	-38.5563	-44.0068	-38.8587	-46.4283	-38.9017	-48.8818
it12	0.9987	07/02/2018 13:21:41	Dico poto lentamente	o	66.3480	38.3006	38.3135	68.9129	10.9107	10.3745	59.6741	-6.6784	6.1177	43.5185	-11.4753	*	*	*	*	35.3007	-9.7769	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.2335	2.3592	12.2480	0.9460	9.3514	0.8410	6.4436	0.9212	3.5328	0.8063	0.6640	0.3057	-2.2092	-0.1559	-5.0630	-0.7415	-8.0809	-0.8262	-11.4093	-0.2324	-15.0862	0.8400	-18.9477	1.8171	-22.5885	1.8742	-25.7799	0.8304	-28.8978	-0.4407	-31.8528	-2.0390	-34.7556	-3.7570	-36.9986	-6.3284	-37.1035	-11.2062	-36.8405	-16.0116	-36.0687	-20.8579	-36.8574	-23.9250	-37.5225	-26.9327	-38.0322	-29.9081	-38.0283	-33.0798	-37.2320	-36.5405	-36.0473	-39.9644	-36.0070	-42.5878	-37.1632	-44.5949	-39.0916	-46.3418	*	*
it12	1.0221	07/02/2018 13:21:41	Dico poto lentamente	o	67.3798	31.6122	32.0519	69.4376	19.5267	19.2834	59.5537	-14.7262	14.6755	44.4443	-9.9367	41.0262	-10.3126	*	*	35.0665	-10.3159	*	*	*	*	*	*	*	*	*	*	*	*	18.7227	7.3109	15.4360	5.8172	12.2941	4.1061	9.2766	3.3888	6.3135	2.6938	3.3960	1.9689	0.5161	1.2158	-2.3488	0.5154	-5.2613	0.0387	-8.2526	-0.2567	-11.5403	0.1419	-14.9309	0.4519	-18.4526	0.7222	-21.8754	0.4653	-25.1415	-0.3043	-28.2985	-1.4042	-31.3170	-2.8216	-34.2261	-4.4618	-36.5646	-6.8561	-37.2232	-11.0729	-36.6715	-16.1838	-35.8364	-21.0747	-35.6603	-24.9475	-35.8788	-28.2163	-36.0458	-31.3234	-35.4926	-34.7236	-35.2217	-37.7216	-34.8885	-40.5785	-35.7221	-42.7231	-36.3709	-44.9293	-37.4904	-46.9364	-37.8141	-49.2321
it12	1.1900	07/02/2018 13:21:45	Dico putu lentamente	u	61.8240	102.5904	101.4401	74.4930	117.2703	116.6396	55.6626	-34.2578	33.9664	41.6670	-14.5525	*	*	35.7636	-14.8632	33.7556	-13.3329	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.8195	-4.7093	12.1595	-5.1259	9.5220	-4.9711	6.8474	-4.5799	4.0772	-3.8176	1.1737	-2.8304	-1.8459	-1.9030	-5.1342	-0.4614	-8.9134	1.9344	-13.1777	4.8181	-18.2030	8.6268	-23.1720	11.1595	-27.7499	12.0707	-31.2106	10.4823	-34.1313	7.9737	-36.5344	4.7989	-37.8303	0.3362	-36.0882	-7.4355	-33.7117	-14.9800	-30.8818	-22.0829	-30.6316	-25.9315	-31.3208	-28.6541	-32.4766	-30.8731	-33.6586	-33.0243	-34.9493	-35.0757	-36.0888	-37.2121	-37.2653	-39.3190	-37.0061	-42.1134	-36.3863	-44.9228	-35.8063	-47.5617	-36.2603	-49.7326
it12	1.2134	07/02/2018 13:21:45	Dico putu lentamente	u	64.5433	117.7779	117.5959	77.4482	115.1299	115.9092	54.4526	-40.4794	40.2530	*	*	*	*	36.8423	-12.6517	35.0522	-10.3488	*	*	*	*	*	*	*	*	*	*	*	*	17.8952	-0.7403	15.0106	-1.4469	12.2086	-1.7556	9.4424	-2.2584	6.6585	-2.0068	3.7409	-0.9612	0.7338	-0.1235	-2.3902	0.7142	-5.8664	2.4188	-9.9121	5.2462	-14.6114	8.9125	-19.4023	11.6231	-24.1395	13.2992	-27.9797	12.5247	-31.7471	11.4359	-34.9804	9.3389	-37.4980	6.2063	-38.0685	0.6532	-36.1534	-7.3561	-33.2566	-15.4864	-30.7278	-22.2398	-30.4325	-26.1173	-31.6115	-28.4059	-33.0396	-30.4335	-33.8239	-32.9065	-33.6845	-35.8957	-33.4978	-38.7345	-34.3439	-40.8671	-34.5439	-43.2826	-35.3673	-45.3530	-34.7649	-47.9483	*	*
it12	1.2369	07/02/2018 13:21:45	Dico putu lentamente	u	67.2970	109.5872	110.3730	79.8878	84.5333	86.3229	53.5401	-38.0725	38.5018	*	*	*	*	*	*	34.3858	-11.8825	*	*	*	*	*	*	*	*	*	*	*	*	18.1255	1.5006	15.1496	0.9259	12.2427	0.5829	9.3533	0.7741	6.4339	1.0523	3.4516	1.4968	0.3601	2.1755	-2.9568	3.4389	-6.5522	5.1160	-10.6480	7.6865	-15.1301	10.3939	-19.7378	12.4614	-23.9653	12.9140	-27.9743	12.5141	-31.5690	11.1194	-34.8252	9.0893	-37.4224	6.0959	-37.8734	0.3935	-36.2551	-7.2325	-33.3588	-15.3726	-31.1596	-21.7999	-31.2918	-25.3154	-31.5770	-28.4354	-31.9965	-31.2480	-31.9037	-34.2747	-32.2272	-36.8404	-33.9303	-38.4803	-34.9370	-40.5527	-35.0812	-43.0275	-35.1142	-45.4598	-35.4300	-47.7014	-36.5710	-49.6325
it12	1.2603	07/02/2018 13:21:45	Dico putu lentamente	u	69.7629	78.7321	80.2896	81.3504	34.6578	36.7192	52.8557	-20.6859	21.5571	*	*	*	*	35.3426	-15.7263	34.2221	-12.2593	*	*	*	*	*	*	*	*	*	*	*	*	18.4682	4.8347	15.3958	5.1303	12.3080	5.0592	9.2306	4.9529	6.1568	4.8285	3.0513	4.8965	-0.1392	5.2479	-3.6971	6.9986	-7.5422	9.0102	-11.6095	10.8748	-15.7467	12.1547	-19.9082	12.8873	-24.0105	13.0141	-27.7628	12.0963	-31.1286	10.3366	-34.1212	7.9574	-36.8610	5.2759	-37.8332	0.3400	-36.7983	-6.5720	-34.6667	-13.9175	-32.3376	-20.5996	-31.9171	-24.7320	-31.4771	-28.5207	-31.2622	-31.8214	-31.1858	-34.7862	-31.8683	-37.0730	-32.8696	-39.1036	-33.5692	-41.2776	-34.0670	-43.5091	-35.5279	-45.2852	-35.8690	-47.5384	*	*
it12	1.2115	07/02/2018 13:21:49	Dico paga lentamente	a	67.2394	52.9039	52.7226	73.6158	50.5336	48.8650	59.5584	29.1266	29.6791	43.6868	-11.1956	40.1959	-11.8407	*	*	34.5952	-11.4004	*	*	*	*	*	*	*	*	*	*	*	*	18.3245	3.4374	15.2221	2.1636	12.2498	1.0702	9.3562	0.6762	6.4231	1.2000	3.3979	1.9523	0.3034	2.5245	-2.9120	3.2237	-6.2102	3.7709	-9.6417	4.3496	-12.9566	4.1868	-16.3308	3.9494	-19.5254	3.0948	-22.6565	2.0085	-25.2809	-0.0565	-27.3535	-2.9236	-29.2630	-5.8217	-31.1786	-8.5186	-33.5270	-10.5501	-36.0495	-12.3788	-37.1350	-15.7116	-37.6022	-19.4269	-37.4223	-23.4425	-37.2138	-27.1738	-37.1100	-30.5652	-37.0060	-33.7425	-37.8087	-36.2016	-38.7365	-38.5393	-39.0389	-41.1480	-38.4462	-44.0532	-37.4366	-46.9563	-36.8818	-49.5324
it12	1.2349	07/02/2018 13:21:49	Dico paga lentamente	a	68.3297	63.4882	62.7591	75.1847	92.3909	90.4439	60.1855	10.0020	11.0991	42.8452	-12.5943	40.2826	-11.6812	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.2917	3.3537	12.2714	2.5535	9.3121	2.1782	6.3252	2.5342	3.2762	2.9867	0.1306	3.5879	-3.1737	4.4820	-6.6257	5.4054	-10.1301	5.9689	-13.6127	6.0604	-16.8758	5.3112	-20.0175	4.1832	-22.9262	2.5413	-25.6593	0.6159	-27.9540	-1.9580	-29.8541	-4.9583	-31.5717	-7.9953	-33.4193	-10.6811	-34.9765	-13.5728	-35.8633	-17.0073	-36.5822	-20.3787	-36.8610	-23.9219	-37.7786	-26.7327	-38.1586	-29.8180	-38.5676	-32.7303	-38.3730	-35.8700	-38.9223	-38.4409	-38.1282	-41.5805	-37.7288	-44.3561	-36.5565	-47.2831	-36.2603	-49.7326
it12	1.2583	07/02/2018 13:21:49	Dico paga lentamente	a	70.0837	85.4053	84.4247	78.0363	137.9861	136.3901	60.4110	-22.6449	21.2138	43.5185	-11.4753	40.8791	-10.5834	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.3324	4.0476	12.2763	2.8903	9.3005	2.5722	6.2928	2.9749	3.1725	3.8669	-0.0986	4.9980	-3.5692	6.3835	-7.1378	7.4197	-10.7315	7.9633	-14.2198	7.7942	-17.5860	7.0854	-20.8974	6.1291	-24.1950	5.0478	-27.3286	3.5827	-30.4711	2.0889	-32.2914	-1.3984	-33.6522	-5.2258	-34.5679	-9.2843	-34.7162	-13.8624	-35.1521	-17.7319	-35.5430	-21.3485	-36.7829	-23.9886	-38.0027	-26.5578	-37.7734	-30.0925	-37.7698	-33.2474	-38.4204	-35.8422	-39.6632	-38.0483	-40.0552	-40.6653	-39.8085	-43.4782	-39.9001	-46.0416	*	*
it12	1.2817	07/02/2018 13:21:49	Dico paga lentamente	a	72.3052	101.9514	101.5430	81.7126	155.7466	155.7886	59.1308	-52.2986	51.1497	42.9294	-12.4544	39.6758	-12.7978	*	*	34.1545	-12.4149	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.3006	4.5528	9.2632	3.8425	6.1804	4.5069	2.8846	6.3129	-0.6543	8.4170	-4.4291	10.5186	-8.2132	11.6496	-11.9475	11.9955	-15.5548	11.6069	-19.1146	10.9045	-22.5519	9.7882	-25.7669	8.1533	-28.6230	5.8833	-31.1512	3.1823	-33.2348	-0.0206	-34.4370	-4.1810	-35.2127	-8.5001	-35.1202	-13.4129	-35.4700	-17.4080	-36.0180	-20.9052	-36.9646	-23.8335	-37.9330	-26.6122	-38.0322	-29.9081	-38.5615	-32.7342	-39.2710	-35.3424	-40.6278	-37.5371	-41.2529	-40.0966	-41.5098	-42.7600	-40.3121	-45.8886	-39.6786	-48.6315
it12	1.3051	07/02/2018 13:21:49	Dico paga lentamente	a	75.0283	92.9527	94.0901	85.6145	127.4846	129.6854	57.4376	-66.5240	66.6080	43.0136	-12.3146	39.6473	-12.8503	*	*	35.0398	-10.3772	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.1348	8.2171	5.9222	8.0234	2.4723	9.8147	-1.3204	12.5151	-5.3630	15.0092	-9.4116	16.3634	-13.3352	16.5973	-17.1811	16.2515	-20.8057	15.1295	-24.3166	13.6910	-27.6344	11.8427	-30.6542	9.4934	-33.2090	6.4908	-34.2739	1.4972	-34.7240	-3.7990	-34.1294	-9.8176	-33.3812	-15.3478	-33.3181	-19.6005	-33.7265	-23.0435	-34.6813	-25.7838	-35.1521	-28.7838	-35.2928	-31.8599	-35.7031	-34.5872	-36.9766	-36.6905	-37.9872	-38.9364	-38.3548	-41.4729	-38.5409	-44.0133	-38.2025	-46.6719	*	*
it12	1.0642	07/02/2018 13:21:54	Dico poco lentamente	o	65.0716	17.8515	16.7131	72.9388	42.5568	40.6429	59.8570	23.5066	23.6299	46.6324	-6.3000	43.0164	-6.6498	39.7327	-6.7257	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.8715	-3.8222	12.1942	-2.7445	9.4206	-1.5158	6.5511	-0.5440	3.6968	-0.5863	0.7775	-0.3923	-2.1859	-0.2682	-5.4108	0.6268	-8.9175	1.9481	-12.8651	3.9252	-16.8057	5.1360	-20.5884	5.4457	-23.8800	4.4255	-26.5097	2.1274	-28.8334	-0.5441	-30.9378	-3.3755	-33.3150	-5.6746	-35.5086	-8.1403	-36.8000	-11.5437	-37.5717	-15.2666	-37.4118	-19.6046	-37.6421	-23.2548	-37.1893	-27.1929	-37.7987	-30.0745	-38.6377	-32.6848	-40.6552	-34.5292	-40.6384	-37.5315	-40.5990	-40.4071	-39.5532	-43.5859	-39.0737	-46.3485	-39.2125	-48.7817
