pl06	1.2521	21/02/2018 14:57:30	Mowie putu teraz	u	67.0054	48.8607	45.4491	84.6440	-3.5989	3.6159	66.2651	-22.7952	22.9516	*	*	57.5100	-3.6533	53.2767	-4.7041	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4121	-3.3252	17.5705	-2.2456	14.5044	0.3317	11.0356	4.1344	7.1019	8.4755	2.8257	12.3471	-1.4538	14.6026	-5.6086	15.4865	-9.7096	15.6803	-12.2948	11.7980	-13.7406	5.9890	-14.1521	-0.9308	-14.9108	-6.1884	-16.3663	-9.6553	-18.2405	-12.1868	-19.9680	-14.7647	-21.9805	-16.8642	-23.9660	-18.9503	-26.1933	-20.7679	-28.2912	-22.7392	-30.2605	-24.8419	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.2755	21/02/2018 14:57:30	Mowie putu teraz	u	69.1596	106.1596	104.6135	84.6225	-6.5166	6.2671	65.7980	-14.9855	15.5179	*	*	58.0408	-2.7571	54.2057	-2.9659	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4432	0.7239	17.4095	2.1924	14.2000	4.1203	10.6571	7.1687	6.7360	10.6329	2.5624	13.5709	-1.6062	15.1850	-5.4661	15.0254	-9.0729	13.9012	-12.2334	11.6476	-13.9505	6.4447	-15.0882	0.8872	-15.4811	-5.1909	-16.9939	-8.6616	-18.2160	-12.2221	-19.4323	-15.4677	-20.6479	-18.4622	-22.4438	-20.6206	-24.7677	-22.2005	-26.3893	-24.4895	-27.8323	-26.8872	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-34.8482	-47.2036
pl06	1.2989	21/02/2018 14:57:30	Mowie putu teraz	u	72.4269	114.2169	114.9201	84.2555	-11.2515	11.1097	65.4590	-3.2945	3.7086	*	*	*	*	54.2631	-2.8585	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5876	3.8467	20.4732	4.6415	17.2663	6.1411	13.8705	8.2207	10.1766	11.0208	6.3065	13.1648	2.3855	14.3929	-1.3885	14.3530	-4.9525	13.3639	-8.4120	12.0546	-11.7088	10.3627	-14.3891	7.3973	-16.1161	2.8837	-17.1352	-2.2979	-17.7006	-7.5426	-18.6440	-11.6061	-19.9231	-14.8236	-21.2645	-17.7229	-22.7061	-20.3328	-24.4998	-22.4697	-26.8780	-24.0398	-29.1076	-25.8130	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.6943	21/02/2018 14:57:34	Mowie podo teraz	O	66.6184	48.8284	46.3598	79.7348	-59.1579	59.3121	73.2529	14.8431	15.8894	*	*	55.7277	-6.6624	51.9435	-7.1986	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4089	-3.7504	17.5484	-1.6368	14.4031	1.5914	11.0326	4.1582	7.3672	6.9116	3.4734	9.3367	-0.5270	11.0597	-4.3733	11.4901	-7.8509	10.4870	-11.1760	9.0578	-14.4910	7.6186	-17.4940	5.5598	-20.0854	2.8618	-21.7420	-1.1440	-23.0224	-5.3048	-24.0193	-9.4483	-25.3251	-12.8537	-26.6290	-16.0280	-28.8438	-18.1043	-31.3585	-19.9163	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7177	21/02/2018 14:57:34	Mowie podo teraz	O	68.3660	89.7138	88.6317	78.4807	-48.2265	48.9957	73.3102	-16.1100	14.4990	*	*	56.9257	-4.6399	53.3308	-4.6029	49.5939	-5.1999	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4359	-0.2245	17.4486	1.1158	14.2755	3.1797	10.8913	5.2913	7.4155	6.6267	3.7589	8.0102	0.2312	8.1616	-3.3680	8.2377	-6.8285	7.6305	-10.3001	6.9125	-13.7356	5.9782	-16.8980	4.4023	-19.6786	2.1505	-21.6323	-1.3177	-23.4586	-4.6770	-24.9475	-8.2304	-26.1941	-11.8116	-27.3290	-15.2600	-28.4445	-18.5056	-30.6537	-20.5650	*	*	*	*	*	*	*	*	*	*	*	*	-37.5235	-40.3143	*	*	*	*
pl06	1.7411	21/02/2018 14:57:34	Mowie podo teraz	O	71.1106	92.3184	93.1047	77.4983	-26.9945	27.8191	72.3324	-53.6480	52.3531	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4627	3.2727	17.3422	4.0498	14.1223	5.0870	10.7505	6.4196	7.3676	6.9093	3.9488	7.1274	0.4972	7.1447	-2.9630	6.9277	-6.4413	6.5487	-9.7692	5.6121	-12.9342	4.2379	-15.9772	2.6140	-18.9304	0.8419	-21.7369	-1.1521	-23.5703	-4.5162	-24.5116	-8.8023	-24.8355	-13.4408	-25.9983	-16.7202	-27.7553	-19.1982	-29.7326	-21.4126	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7313	21/02/2018 14:57:39	Mowie pata teraz	a	66.7491	51.8359	49.2342	79.0426	-52.1674	52.3850	71.9363	7.7551	9.4216	56.1697	-11.6260	53.5436	-10.3497	50.6171	-9.6805	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.1415	-4.7895	20.4061	-4.1087	17.5549	-1.8159	14.3842	1.8271	10.8727	5.4406	7.1842	7.9903	3.4317	9.5306	-0.2398	9.9619	-3.7447	9.4565	-7.1086	8.4133	-10.4184	7.2022	-13.7766	6.0671	-16.7372	4.0901	-19.0834	1.1094	-21.0926	-2.1721	-22.9365	-5.4284	-24.1583	-9.2659	-25.0848	-13.1418	-25.6732	-17.0769	-26.8824	-20.0753	-28.6270	-22.4302	*	*	*	*	*	*	*	*	*	*	*	*	-37.4109	-40.3668	*	*	*	*
pl06	1.7548	21/02/2018 14:57:39	Mowie pata teraz	a	68.7440	92.5650	91.6095	78.0025	-45.2743	45.7329	71.5107	-30.3018	28.7475	55.8126	-12.1726	53.3659	-10.6498	50.9492	-9.0589	48.4985	-7.4856	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4419	0.5590	17.4083	2.2259	14.1896	4.2488	10.7411	6.4955	7.2209	7.7737	3.6352	8.5847	0.1187	8.5914	-3.3109	8.0529	-6.5636	6.8906	-9.6012	5.2007	-12.5285	3.3570	-15.1232	0.9552	-17.5289	-1.6093	-19.7774	-4.2544	-22.2917	-6.3563	-23.8036	-9.7314	-25.0481	-13.1858	-25.7810	-16.9586	-27.1335	-19.8230	-28.7553	-22.3121	-30.2898	-24.8173	*	*	*	*	*	*	*	*	*	*	-38.1319	-40.0305	*	*	*	*
pl06	1.7782	21/02/2018 14:57:39	Mowie pata teraz	a	71.7589	92.3127	93.2032	77.0579	-28.6171	29.4629	70.1076	-52.9473	52.7695	56.1697	-11.6260	53.6715	-10.1339	51.1868	-8.6144	49.1458	-6.1348	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4657	3.6621	17.3155	4.7851	14.0385	6.1300	10.5977	7.6452	7.1758	8.0398	3.7860	7.8841	0.5250	7.0384	-2.6174	5.8093	-5.6974	4.4705	-8.7226	3.0488	-11.7141	1.5886	-14.4003	-0.4487	-16.8483	-2.7997	-19.0618	-5.3875	-21.1944	-7.9356	-22.5178	-11.4187	-23.8379	-14.6370	-24.6611	-18.1875	-26.3820	-20.5782	-28.1910	-22.8314	-29.9755	-25.0820	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.6585	21/02/2018 14:57:43	Mowie pogo teraz	O	71.1866	56.9123	54.2512	82.4243	65.0031	63.6369	74.3447	3.5799	5.4771	59.7409	-6.1594	56.3243	-5.6552	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4504	1.6650	17.3473	3.9089	13.9557	7.1611	10.2490	10.4400	6.4703	12.1992	2.7192	12.8422	-0.8299	12.2176	-4.3021	11.2596	-7.5949	9.7717	-10.8871	8.3501	-13.9854	6.5206	-16.7187	4.0540	-19.3668	1.6051	-21.8006	-1.0511	-24.0447	-3.8335	-25.6222	-7.3450	-26.5904	-11.3365	-27.3901	-15.1929	-28.8590	-18.0890	-29.6394	-21.4984	*	*	*	*	*	*	*	*	*	*	-36.6242	-37.6446	*	*	*	*	*	*
pl06	1.6819	21/02/2018 14:57:43	Mowie pogo teraz	O	73.0810	104.1683	102.6291	84.3296	84.6966	84.3163	73.8420	-36.7565	35.1353	59.4730	-6.5694	55.5293	-6.9974	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4553	2.3100	17.2739	5.9310	13.8441	8.5493	10.1719	11.0587	6.2390	13.5629	2.3327	14.6382	-1.5222	14.8638	-5.0181	13.5761	-8.3620	11.9152	-11.6149	10.1327	-14.5450	7.7358	-17.2884	5.1605	-19.6763	2.1464	-21.9486	-0.8168	-23.8675	-4.0885	-25.0300	-8.1221	-26.1421	-11.8740	-27.4850	-15.0887	-29.1370	-17.8096	-29.6429	-21.4951	*	*	*	*	*	*	*	*	*	*	-39.0435	-36.3838	*	*	*	*	*	*
