it07	0.9116	28/07/2017 15:38:24	Dico pata lentamente	a	67.1484	104.7712	103.5346	72.7286	-24.5158	25.6970	70.9161	25.5332	26.5104	*	*	27.8412	19.8359	*	*	*	*	21.7633	20.7726	19.6727	20.5889	17.5567	19.9567	15.5354	19.7431	13.5649	19.9481	11.5904	20.1741	9.6060	20.3402	7.6161	20.3802	5.6268	20.2970	3.6410	20.1535	1.6408	20.1163	-0.3756	20.1066	-2.4319	20.2231	-4.4973	20.2393	-6.5680	20.1639	-8.6771	20.1324	-10.9093	20.3902	-13.2668	20.8469	-15.8504	21.6957	-18.4771	22.3781	-20.9271	22.4232	-23.3227	22.2114	-25.5758	21.6165	-27.7192	20.7610	-29.7037	19.6061	-31.5696	18.2632	-33.1288	16.4873	-34.2988	14.2419	-35.1260	11.6667	-36.0964	9.4079	-37.0071	7.1837	-37.6937	4.8161	-38.1495	2.3243	-38.8775	0.2089	-39.2640	-2.1346	-40.0570	-4.0392	*	*	*	*
it07	0.9312	28/07/2017 15:38:24	Dico pata lentamente	a	69.4785	131.2538	130.0468	72.6230	-2.0004	3.0586	71.1968	4.6715	5.6206	30.1275	20.2591	28.1316	20.8586	26.1161	21.3856	24.0603	21.7372	21.9986	22.0256	19.9329	22.2506	17.8653	22.4124	15.7982	22.5109	13.7323	22.5464	11.6702	22.5191	9.6135	22.3693	7.5706	22.0885	5.5401	21.8179	3.5194	21.5428	1.5021	21.2903	-0.5252	21.1101	-2.5720	21.0006	-4.6287	20.8600	-6.7387	20.8647	-8.8730	20.8421	-11.0206	20.7505	-13.2620	20.8327	-15.6214	21.0880	-18.0567	21.3569	-20.4844	21.4344	-22.9299	21.4008	-25.3374	21.1603	-27.5990	20.5471	-29.5308	19.3190	-31.3037	17.8507	-32.8827	16.1299	-34.1926	14.0971	-35.4652	12.1006	-36.7720	10.2200	-37.8994	8.1924	-38.9400	6.1419	-39.6681	3.8446	-40.1975	1.4526	-41.0981	-0.5086	-43.0567	-1.5382	-44.3640	-3.1424	*	*
it07	0.9508	28/07/2017 15:38:24	Dico pata lentamente	a	72.3416	143.9311	143.8343	72.9018	13.3812	12.7641	71.2054	-9.6579	9.0508	31.4252	24.3530	29.3029	24.9842	27.1334	25.4316	24.9505	25.7947	22.7416	25.9817	20.5311	26.0708	18.3107	25.9579	16.0995	25.6839	13.9124	25.3419	11.7523	24.9329	9.6214	24.5181	7.5150	24.1737	5.4254	23.8287	3.3483	23.4986	1.2717	23.2400	-0.8146	23.0519	-2.9371	23.0270	-5.0817	23.0003	-7.2360	22.9059	-9.3977	22.7433	-11.4940	22.2832	-13.6954	22.0983	-15.9147	21.8666	-18.2265	21.7692	-20.5174	21.5081	-22.8294	21.1934	-24.9922	20.4999	-27.0771	19.6182	-28.9779	18.4013	-30.6390	16.8193	-32.2515	15.2128	-33.6861	13.4071	-35.0117	11.5206	-36.3012	9.6541	-37.5187	7.7620	-38.6038	5.7843	-39.7802	3.9568	-41.1124	2.3146	-42.8270	1.0240	-44.5164	-0.3213	*	*	*	*
it07	0.9704	28/07/2017 15:38:24	Dico pata lentamente	a	75.6094	124.4162	126.3860	73.3022	21.0041	20.8111	70.7955	-16.0241	15.9979	32.5375	27.8620	30.3099	28.5311	28.0638	29.1322	25.7959	29.6475	23.4891	29.9613	21.1529	30.0417	18.8047	29.8894	16.4743	29.6316	14.1478	28.9945	11.8636	28.2051	9.6320	27.4061	7.4519	26.5431	5.3148	25.7679	3.1878	25.3322	1.0557	25.0678	-1.0860	24.8723	-3.2465	24.7442	-5.4375	24.6809	-7.6170	24.4703	-9.8220	24.2810	-12.0708	24.1504	-14.2897	23.8340	-16.4675	23.3341	-18.6765	22.8624	-20.8256	22.1965	-22.9129	21.3658	-24.9922	20.4999	-27.0390	19.5504	-28.8976	18.2679	-30.6390	16.8193	-32.2192	15.1660	-33.5391	13.2069	-34.7002	11.1221	-35.8610	9.1249	-36.9774	7.1500	-38.1344	5.2850	-39.8056	3.9822	-41.7223	2.8892	-43.6399	1.7447	-45.6197	0.5986	*	*	*	*
it07	0.9266	28/07/2017 15:38:29	Dico pogo lentamente	O	70.2043	30.9216	31.3619	78.0249	54.5952	53.3004	73.3437	14.3147	15.1376	*	*	*	*	*	*	*	*	*	*	20.3936	25.1926	18.1346	24.5563	15.8160	22.6986	13.6089	20.6320	11.5342	18.5230	9.5932	16.8596	7.7202	16.4730	5.8160	16.9804	3.8678	17.5627	1.8849	18.0507	-0.1127	18.3424	-2.2121	19.0037	-4.4161	19.8557	-6.7139	20.7629	-9.4176	22.8154	-12.1317	24.3477	-14.6998	25.0316	-17.4940	26.0592	-20.2125	26.5928	-22.4813	25.8950	-25.0050	25.6830	-27.4360	25.1761	-29.6997	24.2860	-31.9431	23.3232	-33.8526	21.8050	-35.2585	19.5811	-36.3301	17.0091	-37.0393	14.1141	-37.5012	11.0967	-38.2523	8.5914	-39.4545	6.6892	-40.5374	4.7148	-42.1863	3.3263	-44.1774	2.2211	-46.1002	0.9992	*	*	*	*
it07	0.9462	28/07/2017 15:38:29	Dico pogo lentamente	O	70.9157	29.9516	29.6660	79.3866	76.6454	75.7772	73.5315	-4.9236	3.8169	*	*	*	*	*	*	*	*	*	*	*	*	18.0085	23.5527	15.7934	22.4602	13.6340	21.0203	11.5697	19.5669	9.5982	18.2153	7.6995	17.2479	5.7962	17.3270	3.8667	17.5746	1.9091	17.8456	-0.1824	18.8101	-2.3937	20.0110	-4.6658	21.0357	-7.1828	22.6878	-10.0632	25.1551	-12.8207	26.5781	-15.6132	27.6988	-18.4298	28.5434	-20.9953	28.4940	-23.1648	27.4220	-25.3091	26.3105	-27.4776	25.2557	-29.7187	24.3199	-31.9832	23.3898	-33.8250	21.7623	-35.2856	19.6205	-36.6612	17.4603	-37.6107	14.8450	-37.9376	11.6212	-38.6846	9.0801	-39.4238	6.6565	-39.9494	4.1262	-41.1124	2.3146	-43.2189	1.3714	*	*	*	*	*	*
it07	0.9658	28/07/2017 15:38:29	Dico pogo lentamente	O	71.3486	35.0471	34.8747	81.1483	88.1363	87.7213	73.2173	-24.4713	23.4810	*	*	*	*	*	*	*	*	*	*	*	*	18.1966	25.0493	15.9561	24.1734	13.7756	23.2184	11.6537	22.0345	9.6077	20.7861	7.6208	20.2007	5.6379	20.1028	3.6488	20.0641	1.6211	20.2827	-0.5177	21.0597	-2.8023	22.2789	-5.1908	23.5156	-7.7927	25.1914	-10.5975	27.0909	-13.3648	28.3395	-16.0078	28.8511	-18.7230	29.3220	-21.1878	28.9617	-23.4241	28.0011	-25.6419	26.9973	-27.8906	26.0461	-30.1043	25.0061	-32.1500	23.6667	-33.9304	21.9258	-35.2585	19.5811	-36.2185	16.8571	-36.7702	13.7699	-37.0438	10.5468	-37.7368	8.0086	-38.4153	5.5837	-39.3022	3.4783	-40.5765	1.8097	-42.1193	0.3967	*	*	*	*	*	*
it07	0.9854	28/07/2017 15:38:29	Dico pogo lentamente	O	72.0001	31.0631	31.6277	83.1024	85.9726	86.5547	72.4973	-44.0788	43.1732	*	*	*	*	*	*	*	*	*	*	*	*	18.4242	26.8606	16.1374	26.0832	13.8905	25.0014	11.7393	24.5500	9.6210	24.3924	7.5150	24.1737	5.4091	24.1156	3.3055	23.9876	1.1846	23.9771	-1.0207	24.4342	-3.3219	25.1624	-5.8385	26.5752	-8.5732	28.3958	-11.2973	29.6268	-14.1606	30.9159	-17.0782	31.9770	-19.7548	32.0610	-22.2156	31.4579	-24.5099	30.4267	-26.6533	29.0845	-28.6669	27.5314	-30.6862	26.0420	-32.5114	24.2666	-33.9304	21.9258	-35.3229	19.6748	-36.4009	17.1056	-36.8273	13.8430	-37.3003	10.8551	-38.2781	8.6206	-38.7658	5.9566	-39.6279	3.8044	-41.3651	2.5526	-43.2727	1.4191	*	*	*	*	*	*
it07	1.0050	28/07/2017 15:38:29	Dico pogo lentamente	O	72.7617	23.1644	23.4046	84.5641	64.6958	66.3025	71.5275	-57.7144	57.1838	*	*	*	*	*	*	*	*	*	*	20.3598	24.9768	18.2413	25.4056	16.0998	25.6869	13.9436	25.8257	11.7888	26.0066	9.6268	25.9875	7.4672	25.9657	5.2932	26.1473	3.1032	26.2981	0.8769	26.5806	-1.4451	27.2818	-3.8271	27.9664	-6.1701	28.1417	-8.5357	28.2416	-11.2901	29.6008	-14.1253	30.8015	-17.1266	32.1185	-20.2316	33.3269	-23.3254	34.1533	-25.6043	32.8714	-27.7770	31.4034	-29.8451	29.7860	-31.6977	27.8423	-33.1909	25.3945	-34.6179	22.9924	-35.2992	19.6403	-35.4517	15.8125	-35.9997	12.7843	-36.7988	10.2523	-37.7368	8.0086	-39.4258	6.6587	-41.1042	5.2823	-42.4695	3.5931	-43.5772	1.6891	*	*	*	*	*	*
it07	1.0246	28/07/2017 15:38:29	Dico pogo lentamente	O	73.2864	12.6170	13.4967	85.6141	28.5285	30.2711	70.1437	-59.9512	60.2940	*	*	*	*	*	*	*	*	22.8582	26.6023	20.8061	27.8271	18.6003	28.2622	16.4526	29.4022	14.2170	30.0696	11.9182	29.8083	9.6424	30.2103	7.3483	30.4294	5.0773	29.9330	2.7833	29.9533	0.4600	30.1085	-1.8986	30.3248	-4.3324	30.7703	-6.7756	31.0022	-9.1817	30.8935	-11.4939	30.3393	-14.2357	31.1590	-17.2042	32.3451	-20.2316	33.3269	-23.4279	34.4024	-26.5410	34.9638	-28.9424	33.8084	-30.9318	31.8655	-32.5011	29.2721	-33.7191	26.2712	-34.2547	22.4289	-34.1215	17.9294	-33.9960	13.8293	-34.2947	10.6034	-35.0897	8.1976	-36.6185	6.7443	-38.2287	5.3853	-39.8479	4.0246	-40.5722	1.8056	*	*	*	*	*	*	*	*
it07	1.0698	28/07/2017 15:38:35	Dico podo lentamente	O	66.9167	42.8070	43.0429	72.4723	25.6596	25.4579	73.3795	33.0789	32.7232	*	*	*	*	*	*	*	*	*	*	*	*	17.2970	17.8900	15.1594	15.7835	13.2233	14.6469	11.3872	14.2040	9.5866	15.0520	7.7242	16.3204	5.8265	16.7952	3.9377	16.7637	2.0198	16.9094	0.0947	16.9511	-1.8661	17.0833	-3.8365	17.1182	-5.8385	17.1689	-7.9216	17.3946	-10.0410	17.5794	-12.1994	17.7295	-14.9642	19.3432	-17.9086	20.9972	-21.0885	22.7838	-24.2246	24.0724	-27.1712	24.6695	-29.6014	24.1112	-31.5678	22.7003	-33.2592	20.8844	-34.9700	19.1620	-36.0733	16.6593	-36.8310	13.8477	-37.6142	11.2324	-38.1750	8.5040	-38.8457	6.0416	-39.9537	4.1304	-41.1472	2.3474	-42.4351	0.6766	*	*	*	*	*	*
it07	1.0894	28/07/2017 15:38:35	Dico podo lentamente	O	67.6799	49.1208	48.4163	72.9128	26.1946	26.3282	74.0336	38.7195	38.5287	*	*	*	*	*	*	*	*	*	*	19.8024	21.4168	17.4436	19.0570	15.2672	16.9186	13.2645	15.2860	11.4039	14.6945	9.5879	15.4231	7.7212	16.4341	5.7979	17.2971	3.8560	17.6968	1.9242	17.7178	-0.0139	17.6793	-1.9457	17.5251	-3.8706	17.2792	-5.8165	17.0788	-7.7679	16.8379	-9.8246	16.8788	-12.5561	18.7715	-15.3134	20.2702	-18.3290	22.0183	-21.5568	23.8300	-24.6722	24.9962	-27.1449	24.6191	-29.6616	24.2182	-31.7701	23.0361	-33.6142	21.4353	-35.0820	19.3247	-36.2592	16.9126	-37.2089	14.3310	-38.0065	11.7041	-38.8491	9.2662	-39.7456	6.9989	-40.7108	4.8885	-42.0774	3.2237	-43.4451	1.5719	-44.7416	-0.1335	*	*	*	*
it07	1.1090	28/07/2017 15:38:35	Dico podo lentamente	O	68.5157	68.1789	67.1638	73.3727	19.3575	19.8257	74.9754	40.2277	40.3106	*	*	*	*	*	*	*	*	*	*	20.0538	23.0223	17.6533	20.7258	15.4180	18.5066	13.3609	16.7823	11.4425	15.8281	9.5902	16.0426	7.7167	16.6047	5.8061	17.1537	3.8774	17.4524	1.9334	17.6405	-0.0006	17.5905	-1.9070	17.3101	-3.7987	16.9396	-5.7039	16.6164	-7.6071	16.2551	-10.1029	17.7795	-12.7152	19.2358	-15.5085	20.7883	-18.8315	23.2387	-21.8968	24.5893	-24.5286	24.7000	-27.2585	24.8366	-29.7055	24.2965	-31.6898	22.9028	-33.6969	21.5636	-35.3874	19.7685	-36.6205	17.4048	-37.6384	14.8804	-38.4122	12.1918	-38.9066	9.3312	-39.2454	6.4668	-39.9515	4.1283	-40.6266	1.8569	-41.5572	-0.1016	*	*	*	*	*	*
it07	1.1286	28/07/2017 15:38:35	Dico podo lentamente	O	70.0384	85.9792	85.1525	73.7549	12.5408	12.7891	75.7660	35.6782	36.1134	*	*	*	*	*	*	*	*	22.6980	25.7493	20.1959	23.9301	17.8044	21.9284	15.5492	19.8890	13.4798	18.6280	11.5348	18.5410	9.5988	18.3799	7.6734	18.2292	5.7567	18.0202	3.8578	17.6760	1.9727	17.3077	0.0982	16.9275	-1.7764	16.5856	-3.6463	16.2193	-5.6571	16.4245	-7.7257	16.6849	-10.3537	18.5916	-12.8373	19.5926	-15.7364	21.3933	-18.6446	22.7849	-21.6962	24.1414	-24.3498	24.3310	-27.1560	24.6403	-29.5604	24.0381	-31.7068	22.9310	-33.6305	21.4604	-35.3501	19.7142	-36.8064	17.6581	-38.0586	15.4180	-39.1223	13.0454	-39.9615	10.5238	-40.8382	8.1611	-41.6414	5.8201	-42.7548	3.8620	-43.7743	1.8638	-44.6842	-0.1814	*	*	*	*
it07	1.1482	28/07/2017 15:38:35	Dico podo lentamente	O	72.3526	97.6773	97.4020	73.9374	6.0643	6.4914	76.3333	21.1022	22.0938	*	*	*	*	*	*	*	*	22.7841	26.2082	20.2482	24.2642	17.8753	22.4926	15.7164	21.6499	13.6270	20.9128	11.5937	20.2728	9.6040	19.7955	7.6442	19.3241	5.7089	18.8568	3.7937	18.4094	1.8961	17.9556	-0.0055	17.6231	-1.9070	17.3101	-3.8409	17.1386	-5.8385	17.1689	-7.9216	17.3946	-10.3590	18.6088	-13.0351	20.1702	-15.9189	21.8778	-18.9546	23.5376	-21.8882	24.5702	-24.4399	24.5168	-26.8940	24.1390	-28.9623	22.9736	-31.0165	21.7851	-33.0873	20.6177	-34.8308	18.9599	-36.4487	17.1708	-38.1195	15.4958	-39.5970	13.6160	-40.8795	11.5617	-42.1091	9.5131	-43.3567	7.5373	-44.4865	5.4936	-45.3621	3.2714	*	*	*	*	*	*
it07	1.1678	28/07/2017 15:38:35	Dico podo lentamente	O	74.1924	89.5119	90.6578	73.9197	0.8224	0.9789	76.5724	-1.6167	0.3632	*	*	*	*	27.9083	28.5140	25.6002	28.7559	23.2449	28.6613	20.8455	28.0784	18.3947	26.6260	16.0251	24.9004	13.7852	23.3677	11.6537	22.0345	9.6090	21.1453	7.6047	20.8050	5.6099	20.5928	3.6264	20.3205	1.6559	19.9885	-0.3262	19.7751	-2.3156	19.5780	-4.3659	19.6186	-6.4483	19.6725	-8.6676	20.0978	-10.9800	20.6190	-13.4239	21.3055	-15.9369	21.9254	-18.5877	22.6465	-21.2034	23.0405	-23.7978	23.1918	-26.3035	23.0091	-28.7160	22.5353	-31.0396	21.8235	-33.2089	20.8064	-35.0718	19.3099	-36.5904	17.3638	-38.2042	15.6042	-39.8974	13.9773	-41.3931	12.1423	-42.9946	10.4551	-43.9384	8.1196	-44.0705	5.1016	-44.0139	2.0762	*	*	*	*	*	*
