it05	1.5069	11/06/2017 16:46:46	Dico pudu lentamente	u	58.9816	9.2149	8.9138	70.7303	20.1181	20.3695	66.2187	10.1279	10.0763	28.4430	1.6623	26.5984	1.5650	24.8495	1.6968	22.9714	1.1581	21.4681	2.3101	19.9447	3.6685	18.3644	5.1128	16.7226	6.6947	14.9744	7.9752	13.1548	9.2361	11.2623	10.4240	9.3024	11.4781	7.2818	12.4065	5.1974	13.3389	3.0531	14.2043	0.8510	15.0000	-1.3650	15.4972	-3.5795	15.7253	-5.7197	15.4738	-7.8017	14.9516	-9.6927	13.8005	-11.5167	12.5575	-13.2890	11.2759	-15.0387	10.0309	-16.5374	8.2974	-17.7582	6.1250	-18.7412	3.6855	-19.5707	1.1826	-20.2488	-1.3628	-20.8035	-3.8948	-21.4215	-6.1393	-21.2959	-9.2423	-20.4302	-13.0392	-19.6529	-16.3957	-18.7242	-19.6416	-17.7956	-22.6171	-17.8016	-24.4169	-18.1019	-25.8336	-18.4374	-27.1581	-19.5578	-27.7787	-20.3895	-28.6606	*	*
it05	1.5300	11/06/2017 16:46:46	Dico pudu lentamente	u	59.3304	14.8893	14.6943	71.2030	15.2445	15.4268	66.3559	9.8814	9.9998	29.1840	4.0002	27.2013	3.6884	25.4052	3.9071	23.5698	3.8856	21.7947	4.0492	20.1268	4.8316	18.4951	6.1526	16.7921	7.4272	15.0254	8.7668	13.1783	9.9248	11.2639	10.8654	9.2927	11.8405	7.2601	12.7863	5.1670	13.6857	3.0067	14.5964	0.8336	15.1171	-1.3854	15.6102	-3.6100	15.8693	-5.7851	15.7423	-7.8437	15.1038	-9.8632	14.3526	-11.7550	13.2536	-13.5446	11.9544	-15.2559	10.5586	-16.6973	8.6544	-17.8083	6.2284	-18.7412	3.6855	-19.4564	0.9793	-19.9247	-1.9008	-20.5312	-4.3171	-20.5851	-7.3543	-19.7710	-11.3197	-19.0531	-14.8008	-18.3722	-17.9354	-17.4877	-21.0396	-17.4416	-22.9936	-17.7230	-24.4956	-17.9948	-25.9345	-18.3273	-27.2557	-19.0368	-28.2130	-19.8103	-29.1144	*	*
it05	1.5531	11/06/2017 16:46:46	Dico pudu lentamente	u	59.7511	23.7412	23.2391	71.4871	10.6170	10.8208	66.6787	-0.7804	0.0766	*	*	26.7058	1.9431	25.0893	2.6505	23.3675	2.9636	21.7292	3.6999	20.1157	4.7606	18.4584	5.8606	16.7691	7.1842	15.0085	8.5053	13.1742	9.8064	11.2653	11.2315	9.2788	12.3607	7.2315	13.2880	5.1285	14.1255	2.9903	14.7354	0.8018	15.3301	-1.3968	15.6738	-3.6352	15.9887	-5.9117	16.2619	-8.1092	16.0656	-10.2096	15.4740	-12.2806	14.7884	-14.1556	13.5767	-15.7465	11.7501	-17.0976	9.5487	-18.1009	6.8324	-18.8908	3.9718	-19.4564	0.9793	-19.9247	-1.9008	-20.4651	-4.4197	-20.3795	-7.6529	-19.5544	-11.6148	-18.8210	-15.0977	-17.9177	-18.4817	-16.9670	-21.6283	-16.8664	-23.6056	-17.0990	-25.1202	-17.3522	-26.5399	-17.9486	-27.5914	-19.1057	-28.1556	-20.0914	-28.8941	*	*
it05	1.5761	11/06/2017 16:46:46	Dico pudu lentamente	u	60.3175	35.7276	35.2240	71.6395	4.6247	4.8868	66.5568	-25.7547	24.3998	27.5537	-1.1432	26.1586	0.0156	24.7226	1.1921	23.2914	2.6165	21.7616	3.8728	20.1668	5.0869	18.5027	6.2132	16.7830	7.3307	15.0180	8.6522	13.1748	9.8244	11.2645	11.0126	9.2846	12.1455	7.2448	13.0551	5.1623	13.7394	3.0067	14.5964	0.7860	15.4366	-1.4637	16.0447	-3.7267	16.4205	-6.0162	16.6908	-8.1903	16.3597	-10.2541	15.6180	-12.2794	14.7850	-14.1076	13.4490	-15.7533	11.7667	-17.1475	9.6601	-18.0869	6.8033	-18.7495	3.7014	-19.0960	0.3378	-19.4339	-2.7155	-19.6485	-5.6867	-19.3783	-9.1074	-18.6879	-12.7953	-17.9434	-16.2203	-16.9400	-19.6571	-15.9921	-22.7306	-15.8585	-24.6777	-16.1377	-26.0826	-16.6469	-27.2045	-17.3819	-28.0938	-18.4385	-28.7118	-19.3689	-29.4603	*	*
it05	1.5992	11/06/2017 16:46:46	Dico pudu lentamente	u	61.2841	44.8346	44.5883	71.7239	-1.1246	0.8667	65.5858	-60.5851	59.0140	28.6653	2.3637	27.0082	3.0082	25.3868	3.8340	23.7236	4.5867	22.0717	5.5236	20.3606	6.3244	18.6204	7.1498	16.8383	7.9131	15.0258	8.7739	13.1654	9.5482	11.2626	10.4993	9.3003	11.5571	7.2587	12.8114	5.1379	14.0182	2.9667	14.9350	0.7584	15.6212	-1.4694	16.0765	-3.6761	16.1818	-5.8548	16.0282	-8.0671	15.9134	-10.2085	15.4705	-12.1818	14.4997	-13.9001	12.8982	-15.5156	11.1892	-16.8175	8.9231	-17.9225	6.4642	-18.7180	3.6410	-19.1910	0.5068	-19.5580	-2.5095	-19.2323	-6.3323	-18.1715	-10.8606	-17.3372	-14.6354	-16.4425	-18.1402	-15.3402	-21.5803	-15.1051	-23.7333	-15.3545	-25.2138	-15.6177	-26.6032	-16.1976	-27.6278	-17.1294	-28.3176	-18.1105	-28.9853	-19.0765	-29.6894	*	*
it05	1.6223	11/06/2017 16:46:46	Dico pudu lentamente	u	62.5594	44.7614	44.9982	71.5712	-9.3397	8.9034	63.6584	-89.2530	88.3811	29.9992	6.5719	28.1583	7.0590	26.3127	7.5167	24.4574	7.9312	22.5719	8.1868	20.7081	8.5441	18.8481	8.9624	16.9818	9.4245	15.1110	10.0956	13.2105	10.8718	11.2672	11.7519	9.2668	12.8128	7.2078	13.7037	5.0947	14.5116	2.9267	15.2736	0.7151	15.9123	-1.5012	16.2531	-3.7319	16.4451	-5.9244	16.3142	-8.1092	16.0656	-10.1249	15.1996	-11.9434	13.8037	-13.6255	12.1693	-14.9772	9.8816	-15.9347	6.9510	-16.7675	4.0805	-17.4912	1.2935	-17.8707	-1.8431	-18.1707	-4.8122	-18.0423	-8.1785	-17.2476	-12.2028	-16.5557	-15.7002	-15.8699	-18.8725	-15.0418	-21.9390	-14.9101	-23.9538	-15.1530	-25.4282	-15.4097	-26.8114	-15.9834	-27.8296	-16.9092	-28.5128	-17.9864	-29.0887	-18.9332	-29.8017	*	*
it05	1.6454	11/06/2017 16:46:46	Dico pudu lentamente	u	63.5312	34.4941	35.1106	71.3386	-18.3763	18.0431	61.3046	-95.6248	95.9515	30.5180	8.2085	28.6099	8.6498	26.7039	9.0726	24.7728	9.3685	22.8435	9.6331	20.9302	9.9625	19.0132	10.2764	17.0975	10.6429	15.1735	11.0662	13.2405	11.7542	11.2702	12.5630	9.2493	13.4694	7.1645	14.4633	5.0096	15.4842	2.8058	16.2966	0.5632	16.9311	-1.6635	17.1538	-3.8642	17.0701	-5.9414	16.3839	-7.8915	15.2768	-9.6948	13.8074	-11.3655	12.1161	-12.7361	9.8082	-13.9196	7.3128	-14.8730	4.5793	-15.6703	1.8164	-16.1147	-1.3404	-16.4819	-4.3151	-16.4446	-7.6774	-16.1950	-11.0444	-15.6439	-14.5324	-15.0733	-17.7197	-14.4928	-20.6341	-14.0479	-23.1338	-13.9685	-25.0184	-14.2164	-26.4246	-14.7096	-27.5123	-15.5993	-28.1914	-16.6729	-28.7223	-17.7604	-29.2772	-18.6464	-30.0264	*	*
it05	1.5695	11/06/2017 16:47:19	Dico pugu lentamente	u	59.0712	14.5144	14.4934	69.3340	14.8720	14.9593	64.1100	4.9373	5.2727	26.5162	-4.4162	25.2075	-3.3343	23.9542	-1.8640	22.8053	0.4009	21.4516	2.2220	19.9786	3.8848	18.3980	5.3799	16.6944	6.3982	14.9329	7.3305	13.1320	8.5653	11.2601	9.8353	9.3138	11.0476	7.2936	12.1987	5.2102	13.1923	3.0939	13.8586	0.9637	14.2438	-1.1677	14.4022	-3.3104	14.4542	-5.4063	14.1870	-7.4494	13.6749	-9.3865	12.8095	-11.3272	12.0040	-13.1182	10.8225	-14.6192	9.0121	-15.8863	6.8429	-17.1165	4.8008	-18.0597	2.3813	-18.8042	-0.1816	-19.4487	-2.6909	-20.1326	-4.9356	-20.5546	-7.3987	-20.2956	-10.6050	-19.7384	-13.9243	-19.2398	-16.8924	-18.3343	-20.0825	-17.3925	-23.0459	-17.2283	-24.9907	-17.2869	-26.6015	-17.3685	-28.1057	-18.1215	-28.9761	-18.9388	-29.7973	*	*
it05	1.5926	11/06/2017 16:47:19	Dico pugu lentamente	u	59.4270	13.9188	13.9743	69.6676	15.5975	15.4323	64.1028	2.8477	2.7390	27.5537	-1.1432	25.9557	-0.6991	24.4793	0.2244	22.8637	0.6673	21.4734	2.3384	19.9786	3.8848	18.3980	5.3799	16.7039	6.4982	14.9444	7.5096	13.1298	8.5008	11.2591	9.5446	9.3256	10.6063	7.3188	11.7579	5.2243	13.0314	3.0703	14.0582	0.8886	14.7479	-1.2721	14.9815	-3.4071	14.9107	-5.3884	14.1138	-7.3377	13.2701	-9.2139	12.2505	-11.0376	11.1585	-12.6551	9.5932	-14.1915	7.9733	-15.5652	6.1255	-16.6814	3.9029	-17.7056	1.7038	-18.6337	-0.4851	-19.3450	-2.8631	-20.0393	-5.0804	-20.7092	-7.1740	-20.6439	-10.1305	-20.1009	-13.4605	-19.6162	-16.4399	-18.5958	-19.7868	-17.2376	-23.2107	-16.8377	-25.3818	-16.8585	-27.0051	-16.9280	-28.4961	-17.5674	-29.4380	*	*	*	*
it05	1.6157	11/06/2017 16:47:19	Dico pugu lentamente	u	59.6683	10.3596	10.5989	69.9391	20.2903	20.0875	64.1893	5.8611	5.7958	27.7760	-0.4418	26.1049	-0.1734	24.5905	0.6665	22.9945	1.2633	21.6145	3.0897	20.1207	4.7925	18.5264	6.4019	16.7870	7.3736	14.9859	8.1543	13.1526	9.1715	11.2620	10.3486	9.2961	11.7149	7.2370	13.1912	5.0994	14.4580	2.9267	15.2736	0.7786	15.4863	-1.3765	15.5608	-3.4784	15.2478	-5.5192	14.6508	-7.4580	13.7061	-9.3442	12.6723	-11.2772	11.8580	-12.9588	10.3993	-14.4156	8.5176	-15.8159	6.6857	-16.9600	4.4778	-17.7871	1.8597	-18.5616	-0.6134	-19.2968	-2.9430	-20.0062	-5.1316	-20.6258	-7.2952	-20.6014	-10.1884	-20.0500	-13.5256	-19.0631	-17.1048	-17.6542	-20.8514	-16.2297	-24.2829	-15.9551	-26.2655	-16.0879	-27.7311	-16.7212	-28.6795	-17.8624	-29.1921	*	*	*	*
